tracker_time_ms,message
187513396,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187513397,!V TRIAL_VAR Condition_ID C000069
187513397,!V TRIAL_VAR Is_Control False
187513397,!V TRIAL_VAR Stim_Color_Name Gray
187513397,!V TRIAL_VAR Stim_Intensity_Level 60
187513397,!V TRIAL_VAR Stim_Pos_X_deg -3.0
187513397,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187513400,FIX_ON TRIAL 148
187513697,GAZE_ACQUIRED TRIAL 148
187513950,FIX_OFF TRIAL 148
187514057,STIM_ON TRIAL 148
187514175,TARGET_ENTER TRIAL 148
187514264,STIM_OFF TRIAL 148
187514286,STIM_WINDOW_END TRIAL 148
187514290,REWARD TRIAL 148
187514554,!V TRIAL_VAR Status Success
187514555,!V TRIAL_VAR Subject_ID Monkey_H18
187514555,TRIAL_RESULT Success
187517605,TRIALID 149
187517605,!V TRIAL_VAR Subject_ID Monkey_H18
187517605,!V TRIAL_VAR Planned_Fixation_Duration_ms 793.2781750362776
187517605,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187517605,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187517605,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187517605,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187517605,!V TRIAL_VAR Stim_Pos_X_deg 0.0
187517605,!V TRIAL_VAR Stim_Pos_Y_deg -10.0
187517605,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187517605,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187517605,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187517605,!V TRIAL_VAR Stim_Orientation_deg 0.0
187517605,!V TRIAL_VAR Gap_Duration_ms 100.0
187517605,!V TRIAL_VAR Stim_Duration_ms 200.0
187517605,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187517605,!V TRIAL_VAR Condition_ID C000070
187517612,ERROR MESSAGES LOST 5
187517612,FIX_ON TRIAL 149
187518250,GAZE_ACQUIRED TRIAL 149
187518894,FIX_OFF TRIAL 149
187518997,STIM_ON TRIAL 149
187519144,TARGET_ENTER TRIAL 149
187519204,STIM_OFF TRIAL 149
187519254,STIM_WINDOW_END TRIAL 149
187519258,REWARD TRIAL 149
187519521,!V TRIAL_VAR Status Success
187519522,!V TRIAL_VAR Subject_ID Monkey_H18
187519522,TRIAL_RESULT Success
187522568,TRIALID 150
187522569,!V TRIAL_VAR Subject_ID Monkey_H18
187522569,!V TRIAL_VAR Planned_Fixation_Duration_ms 734.616962573136
187522569,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187522569,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187522569,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187522569,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187522569,!V TRIAL_VAR Stim_Pos_X_deg -3.0
187522569,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
187522569,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187522569,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187522569,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187522569,!V TRIAL_VAR Stim_Orientation_deg 0.0
187522569,!V TRIAL_VAR Gap_Duration_ms 100.0
187522569,!V TRIAL_VAR Stim_Duration_ms 200.0
187522569,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187522569,!V TRIAL_VAR Condition_ID C000071
187522569,!V TRIAL_VAR Is_Control False
187522575,ERROR MESSAGES LOST 4
187522575,FIX_ON TRIAL 150
187523365,GAZE_ACQUIRED TRIAL 150
187523957,FIX_OFF TRIAL 150
187524068,STIM_ON TRIAL 150
187524079,TARGET_ENTER TRIAL 150
187524272,STIM_OFF TRIAL 150
187524272,STIM_WINDOW_END TRIAL 150
187524275,REWARD TRIAL 150
187524538,!V TRIAL_VAR Status Success
187524538,!V TRIAL_VAR Subject_ID Monkey_H18
187524538,TRIAL_RESULT Success
187527584,TRIALID 151
187527584,!V TRIAL_VAR Subject_ID Monkey_H18
187527584,!V TRIAL_VAR Planned_Fixation_Duration_ms 362.8787032226479
187527584,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187527584,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187527584,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187527584,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187527584,!V TRIAL_VAR Stim_Pos_X_deg 9.0
187527584,!V TRIAL_VAR Stim_Pos_Y_deg -10.0
187527584,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187527584,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187527584,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187527584,!V TRIAL_VAR Stim_Orientation_deg 0.0
187527584,!V TRIAL_VAR Gap_Duration_ms 100.0
187527584,!V TRIAL_VAR Stim_Duration_ms 200.0
187527584,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187527584,!V TRIAL_VAR Condition_ID C000072
187527590,ERROR MESSAGES LOST 5
187527590,FIX_ON TRIAL 151
187528944,GAZE_ACQUIRED TRIAL 151
187529162,FIX_OFF TRIAL 151
187529268,STIM_ON TRIAL 151
187529444,TARGET_ENTER TRIAL 151
187529475,STIM_OFF TRIAL 151
187529547,STIM_WINDOW_END TRIAL 151
187529551,REWARD TRIAL 151
187529814,!V TRIAL_VAR Status Success
187529814,!V TRIAL_VAR Subject_ID Monkey_H18
187529814,TRIAL_RESULT Success
187532861,TRIALID 152
187532861,!V TRIAL_VAR Subject_ID Monkey_H18
187532861,!V TRIAL_VAR Planned_Fixation_Duration_ms 692.4188392309271
187532861,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187532861,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187532861,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187532861,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187532861,!V TRIAL_VAR Stim_Pos_X_deg 3.0
187532861,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187532861,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187532861,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187532861,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187532861,!V TRIAL_VAR Stim_Orientation_deg 0.0
187532861,!V TRIAL_VAR Gap_Duration_ms 100.0
187532861,!V TRIAL_VAR Stim_Duration_ms 200.0
187532861,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187532862,!V TRIAL_VAR Condition_ID C000073
187532862,!V TRIAL_VAR Is_Control False
187532862,!V TRIAL_VAR Stim_Color_Name Gray
187532862,!V TRIAL_VAR Stim_Intensity_Level 60
187532862,!V TRIAL_VAR Stim_Pos_X_deg 3.0
187532862,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187532864,FIX_ON TRIAL 152
187533275,GAZE_ACQUIRED TRIAL 152
187533818,FIX_OFF TRIAL 152
187533925,STIM_ON TRIAL 152
187534036,TARGET_ENTER TRIAL 152
187534129,STIM_OFF TRIAL 152
187534143,STIM_WINDOW_END TRIAL 152
187534147,REWARD TRIAL 152
187534412,!V TRIAL_VAR Status Success
187534412,!V TRIAL_VAR Subject_ID Monkey_H18
187534412,TRIAL_RESULT Success
187537461,TRIALID 153
187537461,!V TRIAL_VAR Subject_ID Monkey_H18
187537461,!V TRIAL_VAR Planned_Fixation_Duration_ms 474.401343730385
187537461,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187537461,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187537461,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187537461,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187537461,!V TRIAL_VAR Stim_Pos_X_deg 0.0
187537461,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
187537461,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187537461,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187537461,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187537461,!V TRIAL_VAR Stim_Orientation_deg 0.0
187537461,!V TRIAL_VAR Gap_Duration_ms 100.0
187537461,!V TRIAL_VAR Stim_Duration_ms 200.0
187537461,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187537461,!V TRIAL_VAR Condition_ID C000074
187537461,!V TRIAL_VAR Is_Control False
187537461,!V TRIAL_VAR Stim_Color_Name Gray
187537461,!V TRIAL_VAR Stim_Intensity_Level 30
187537461,!V TRIAL_VAR Stim_Pos_X_deg 0.0
187537461,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
187537465,FIX_ON TRIAL 153
187538062,GAZE_ACQUIRED TRIAL 153
187538390,FIX_OFF TRIAL 153
187538494,STIM_ON TRIAL 153
187538605,TARGET_ENTER TRIAL 153
187538701,STIM_OFF TRIAL 153
187538708,STIM_WINDOW_END TRIAL 153
187538712,REWARD TRIAL 153
187538978,!V TRIAL_VAR Status Success
187538978,!V TRIAL_VAR Subject_ID Monkey_H18
187538978,TRIAL_RESULT Success
187542027,TRIALID 154
187542027,!V TRIAL_VAR Subject_ID Monkey_H18
187542027,!V TRIAL_VAR Planned_Fixation_Duration_ms 694.6850040458594
187542027,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187542027,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187542027,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187542027,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187542027,!V TRIAL_VAR Stim_Pos_X_deg 6.0
187542027,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
187542027,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187542027,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187542027,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187542027,!V TRIAL_VAR Stim_Orientation_deg 0.0
187542027,!V TRIAL_VAR Gap_Duration_ms 100.0
187542027,!V TRIAL_VAR Stim_Duration_ms 200.0
187542027,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187542027,!V TRIAL_VAR Condition_ID C000075
187542033,ERROR MESSAGES LOST 5
187542033,FIX_ON TRIAL 154
187542544,GAZE_ACQUIRED TRIAL 154
187543097,FIX_OFF TRIAL 154
187543207,STIM_ON TRIAL 154
187543329,TARGET_ENTER TRIAL 154
187543415,STIM_OFF TRIAL 154
187543436,STIM_WINDOW_END TRIAL 154
187543440,REWARD TRIAL 154
187543703,!V TRIAL_VAR Status Success
187543703,!V TRIAL_VAR Subject_ID Monkey_H18
187543703,TRIAL_RESULT Success
187546747,TRIALID 155
187546747,!V TRIAL_VAR Subject_ID Monkey_H18
187546747,!V TRIAL_VAR Planned_Fixation_Duration_ms 702.9147543978075
187546747,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187546747,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187546747,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187546747,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187546747,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187546747,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187546747,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187546747,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187546747,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187546747,!V TRIAL_VAR Stim_Orientation_deg 0.0
187546747,!V TRIAL_VAR Gap_Duration_ms 100.0
187546747,!V TRIAL_VAR Stim_Duration_ms 200.0
187546747,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187546748,!V TRIAL_VAR Condition_ID C000076
187546748,!V TRIAL_VAR Is_Control False
187546748,!V TRIAL_VAR Stim_Color_Name Gray
187546748,!V TRIAL_VAR Stim_Intensity_Level 60
187546748,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187546748,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187546754,FIX_ON TRIAL 155
187548762,FIX_OFF TRIAL 155
187548765,!V TRIAL_VAR Status nofix_1
187548765,!V TRIAL_VAR Subject_ID Monkey_H18
187548765,TRIAL_RESULT nofix_1
187551812,TRIALID 156
187551813,!V TRIAL_VAR Subject_ID Monkey_H18
187551813,!V TRIAL_VAR Planned_Fixation_Duration_ms 418.3507952875591
187551813,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187551813,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187551813,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187551813,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187551813,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187551813,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187551813,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187551813,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187551813,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187551813,!V TRIAL_VAR Stim_Orientation_deg 0.0
187551813,!V TRIAL_VAR Gap_Duration_ms 100.0
187551813,!V TRIAL_VAR Stim_Duration_ms 200.0
187551813,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187551813,!V TRIAL_VAR Condition_ID C000076
187551814,!V TRIAL_VAR Is_Control False
187551814,!V TRIAL_VAR Stim_Color_Name Gray
187551814,!V TRIAL_VAR Stim_Intensity_Level 60
187551814,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187551814,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187551818,FIX_ON TRIAL 156
187553769,GAZE_ACQUIRED TRIAL 156
187553779,FIX_OFF TRIAL 156
187554284,!V TRIAL_VAR Status Break_1
187554284,!V TRIAL_VAR Subject_ID Monkey_H18
187554284,TRIAL_RESULT Break_1
187557336,TRIALID 157
187557337,!V TRIAL_VAR Subject_ID Monkey_H18
187557337,!V TRIAL_VAR Planned_Fixation_Duration_ms 530.0011640815743
187557337,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187557337,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187557337,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187557337,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187557337,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187557337,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187557337,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187557337,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187557337,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187557337,!V TRIAL_VAR Stim_Orientation_deg 0.0
187557337,!V TRIAL_VAR Gap_Duration_ms 100.0
187557337,!V TRIAL_VAR Stim_Duration_ms 200.0
187557337,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187557338,!V TRIAL_VAR Condition_ID C000076
187557338,!V TRIAL_VAR Is_Control False
187557338,!V TRIAL_VAR Stim_Color_Name Gray
187557338,!V TRIAL_VAR Stim_Intensity_Level 60
187557338,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187557338,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187557344,FIX_ON TRIAL 157
187559358,FIX_OFF TRIAL 157
187559362,!V TRIAL_VAR Status nofix_1
187559362,!V TRIAL_VAR Subject_ID Monkey_H18
187559362,TRIAL_RESULT nofix_1
187562409,TRIALID 158
187562410,!V TRIAL_VAR Subject_ID Monkey_H18
187562410,!V TRIAL_VAR Planned_Fixation_Duration_ms 553.687764936479
187562410,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187562410,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187562410,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187562410,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187562410,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187562410,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187562410,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187562410,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187562410,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187562410,!V TRIAL_VAR Stim_Orientation_deg 0.0
187562410,!V TRIAL_VAR Gap_Duration_ms 100.0
187562410,!V TRIAL_VAR Stim_Duration_ms 200.0
187562410,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187562410,!V TRIAL_VAR Condition_ID C000076
187562411,!V TRIAL_VAR Is_Control False
187562411,!V TRIAL_VAR Stim_Color_Name Gray
187562411,!V TRIAL_VAR Stim_Intensity_Level 60
187562411,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187562411,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187562414,FIX_ON TRIAL 158
187564429,FIX_OFF TRIAL 158
187564433,!V TRIAL_VAR Status nofix_1
187564433,!V TRIAL_VAR Subject_ID Monkey_H18
187564433,TRIAL_RESULT nofix_1
187567483,TRIALID 159
187567483,!V TRIAL_VAR Subject_ID Monkey_H18
187567483,!V TRIAL_VAR Planned_Fixation_Duration_ms 435.2805058285944
187567483,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187567483,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187567483,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187567483,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187567483,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187567483,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187567483,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187567483,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187567483,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187567483,!V TRIAL_VAR Stim_Orientation_deg 0.0
187567483,!V TRIAL_VAR Gap_Duration_ms 100.0
187567483,!V TRIAL_VAR Stim_Duration_ms 200.0
187567483,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187567483,!V TRIAL_VAR Condition_ID C000076
187567484,!V TRIAL_VAR Is_Control False
187567484,!V TRIAL_VAR Stim_Color_Name Gray
187567484,!V TRIAL_VAR Stim_Intensity_Level 60
187567484,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187567484,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187567486,FIX_ON TRIAL 159
187569494,FIX_OFF TRIAL 159
187569497,!V TRIAL_VAR Status nofix_1
187569497,!V TRIAL_VAR Subject_ID Monkey_H18
187569497,TRIAL_RESULT nofix_1
187572544,TRIALID 160
187572544,!V TRIAL_VAR Subject_ID Monkey_H18
187572544,!V TRIAL_VAR Planned_Fixation_Duration_ms 551.3290375306578
187572544,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187572544,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187572544,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187572544,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187572544,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187572544,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187572544,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187572544,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187572544,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187572544,!V TRIAL_VAR Stim_Orientation_deg 0.0
187572544,!V TRIAL_VAR Gap_Duration_ms 100.0
187572544,!V TRIAL_VAR Stim_Duration_ms 200.0
187572544,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187572545,!V TRIAL_VAR Condition_ID C000076
187572545,!V TRIAL_VAR Is_Control False
187572545,!V TRIAL_VAR Stim_Color_Name Gray
187572545,!V TRIAL_VAR Stim_Intensity_Level 60
187572545,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187572545,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187572550,FIX_ON TRIAL 160
187574561,FIX_OFF TRIAL 160
187574565,!V TRIAL_VAR Status nofix_1
187574565,!V TRIAL_VAR Subject_ID Monkey_H18
187574565,TRIAL_RESULT nofix_1
187577611,TRIALID 161
187577612,!V TRIAL_VAR Subject_ID Monkey_H18
187577612,!V TRIAL_VAR Planned_Fixation_Duration_ms 336.4668622755486
187577612,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187577612,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187577612,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187577612,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187577612,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187577612,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187577612,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187577612,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187577612,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187577612,!V TRIAL_VAR Stim_Orientation_deg 0.0
187577612,!V TRIAL_VAR Gap_Duration_ms 100.0
187577612,!V TRIAL_VAR Stim_Duration_ms 200.0
187577612,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187577612,!V TRIAL_VAR Condition_ID C000076
187577613,!V TRIAL_VAR Is_Control False
187577613,!V TRIAL_VAR Stim_Color_Name Gray
187577613,!V TRIAL_VAR Stim_Intensity_Level 60
187577613,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187577613,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187577618,FIX_ON TRIAL 161
187579097,GAZE_ACQUIRED TRIAL 161
187579294,FIX_OFF TRIAL 161
187579400,STIM_ON TRIAL 161
187579419,TARGET_ENTER TRIAL 161
187579608,STIM_OFF TRIAL 161
187579629,STIM_WINDOW_END TRIAL 161
187579633,REWARD TRIAL 161
187579897,!V TRIAL_VAR Status Success
187579897,!V TRIAL_VAR Subject_ID Monkey_H18
187579897,TRIAL_RESULT Success
187582971,TRIALID 162
187582971,!V TRIAL_VAR Subject_ID Monkey_H18
187582971,!V TRIAL_VAR Planned_Fixation_Duration_ms 346.60041608566536
187582971,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187582971,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187582971,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187582971,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187582971,!V TRIAL_VAR Stim_Pos_X_deg 3.0
187582971,!V TRIAL_VAR Stim_Pos_Y_deg -10.0
187582971,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187582971,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187582971,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187582971,!V TRIAL_VAR Stim_Orientation_deg 0.0
187582971,!V TRIAL_VAR Gap_Duration_ms 100.0
187582971,!V TRIAL_VAR Stim_Duration_ms 200.0
187582971,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187582972,!V TRIAL_VAR Condition_ID C000077
187582972,!V TRIAL_VAR Is_Control False
187582972,!V TRIAL_VAR Stim_Color_Name Gray
187582972,!V TRIAL_VAR Stim_Intensity_Level 150
187582972,!V TRIAL_VAR Stim_Pos_X_deg 3.0
187582972,!V TRIAL_VAR Stim_Pos_Y_deg -10.0
187582976,FIX_ON TRIAL 162
187583294,GAZE_ACQUIRED TRIAL 162
187583497,FIX_OFF TRIAL 162
187583604,STIM_ON TRIAL 162
187583744,TARGET_ENTER TRIAL 162
187583812,STIM_OFF TRIAL 162
187583847,STIM_WINDOW_END TRIAL 162
187583851,REWARD TRIAL 162
187584117,!V TRIAL_VAR Status Success
187584117,!V TRIAL_VAR Subject_ID Monkey_H18
187584117,TRIAL_RESULT Success
187587166,TRIALID 163
187587167,!V TRIAL_VAR Subject_ID Monkey_H18
187587167,!V TRIAL_VAR Planned_Fixation_Duration_ms 584.048543037193
187587167,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187587167,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187587167,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187587167,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187587167,!V TRIAL_VAR Stim_Pos_X_deg 6.0
187587167,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
187587167,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187587167,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187587167,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187587167,!V TRIAL_VAR Stim_Orientation_deg 0.0
187587167,!V TRIAL_VAR Gap_Duration_ms 100.0
187587167,!V TRIAL_VAR Stim_Duration_ms 200.0
187587167,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187587167,!V TRIAL_VAR Condition_ID C000078
187587167,!V TRIAL_VAR Is_Control False
187587168,!V TRIAL_VAR Stim_Color_Name Gray
187587168,!V TRIAL_VAR Stim_Intensity_Level 180
187587168,!V TRIAL_VAR Stim_Pos_X_deg 6.0
187587168,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
187587172,FIX_ON TRIAL 163
187587562,GAZE_ACQUIRED TRIAL 163
187588000,FIX_OFF TRIAL 163
187588108,STIM_ON TRIAL 163
187588219,TARGET_ENTER TRIAL 163
187588315,STIM_OFF TRIAL 163
187588329,STIM_WINDOW_END TRIAL 163
187588333,REWARD TRIAL 163
187588596,!V TRIAL_VAR Status Success
187588596,!V TRIAL_VAR Subject_ID Monkey_H18
187588596,TRIAL_RESULT Success
187591642,TRIALID 164
187591642,!V TRIAL_VAR Subject_ID Monkey_H18
187591642,!V TRIAL_VAR Planned_Fixation_Duration_ms 448.00923391702014
187591642,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187591642,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187591642,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187591643,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187591643,!V TRIAL_VAR Stim_Pos_X_deg 6.0
187591643,!V TRIAL_VAR Stim_Pos_Y_deg 5.0
187591643,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187591643,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187591643,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187591643,!V TRIAL_VAR Stim_Orientation_deg 0.0
187591643,!V TRIAL_VAR Gap_Duration_ms 100.0
187591643,!V TRIAL_VAR Stim_Duration_ms 200.0
187591643,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187591643,!V TRIAL_VAR Condition_ID C000079
187591647,ERROR MESSAGES LOST 5
187591647,FIX_ON TRIAL 164
187591940,GAZE_ACQUIRED TRIAL 164
187592240,FIX_OFF TRIAL 164
187592350,STIM_ON TRIAL 164
187592462,TARGET_ENTER TRIAL 164
187592558,STIM_OFF TRIAL 164
187592572,STIM_WINDOW_END TRIAL 164
187592576,REWARD TRIAL 164
187592840,!V TRIAL_VAR Status Success
187592840,!V TRIAL_VAR Subject_ID Monkey_H18
187592840,TRIAL_RESULT Success
187595888,TRIALID 165
187595888,!V TRIAL_VAR Subject_ID Monkey_H18
187595888,!V TRIAL_VAR Planned_Fixation_Duration_ms 731.0617440861104
187595888,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187595888,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187595888,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187595888,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187595888,!V TRIAL_VAR Stim_Pos_X_deg 3.0
187595888,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
187595888,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187595888,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187595888,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187595888,!V TRIAL_VAR Stim_Orientation_deg 0.0
187595888,!V TRIAL_VAR Gap_Duration_ms 100.0
187595888,!V TRIAL_VAR Stim_Duration_ms 200.0
